"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"219789","2024-07-08","Hamari Traoré","Hamari Traoré","Hamari Traoré (born 27 January 1992) is a Malian footballer who plays as a right back for Spanish club Real Sociedad. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/219/789/24_120.png","175","64","1992-01-27","RB","80","80","€15.5M","€36K","Right","3 ","3 ","2 ","High/Medium","Lean (170-185)","No","€32.6M","","457","Real Sociedad","53","La Liga","https://cdn.sofifa.net/meta/team/594/30.png","80","RB","18","2023-07-01","2026","","","","","","","","","80","52","71","75","32","76","74","42","73","77","80","84","75","76","80","72","83","90","73","58","75","73","72","66","47","72","73","79","76","10","14","9","7","16","Rapid,Long Throw,Long Shot Taker (CPU AI),Team Player"
"217036","2024-07-08","Álex Moreno","Alexandre Moreno Lopera","Álex Moreno (born 8 June 1993) is a Spanish footballer who plays as a left back for British club Aston Villa. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/217/036/24_120.png","179","68","1993-06-08","LB","80","80","€18M","€81K","Left","2 ","3 ","1 ","High/Medium","Normal (170-185)","Yes","€34.2M","","2","Aston Villa","13","Premier League","https://cdn.sofifa.net/meta/team/15/30.png","81","RES","15","2023-01-11","2026","","","","","","","","","78","67","63","77","65","78","69","57","68","77","85","88","83","75","79","63","76","84","60","64","69","76","74","72","70","60","77","78","75","15","7","12","11","9","Rapid,Flair"
"216409","2024-07-08","Matteo Politano","Matteo Politano","Matteo Politano (born 3 August 1993) is an Italian footballer who plays as a right winger for Italian club Napoli, and the Italy national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/216/409/24_120.png","171","65","1993-08-03","RW,RM","80","80","€20.5M","€67K","Left","4 ","4 ","2 ","High/Low","Normal (170-185)","No","€34.9M","Acrobat","48","Napoli","31","Serie A","https://cdn.sofifa.net/meta/team/597/30.png","80","RW","21","2021-07-01","2025","1343","Italy","78","Friendly International","https://cdn.sofifa.net/meta/team/18658/30.png","82","SUB","20","80","76","40","80","75","81","79","77","76","82","84","82","89","81","88","78","54","77","41","82","63","38","76","74","70","79","63","29","29","11","12","6","8","11","Whipped Cross,Technical,Trivela,Long Shot Taker (CPU AI)"
"215316","2024-07-08","Gerónimo Rulli","Gerónimo Rulli","Gerónimo Rulli (born 20 May 1992) is an Argentine footballer who plays as a goalkeeper for Dutch club Ajax, and the Argentina national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/215/316/24_120.png","189","84","1992-05-20","GK","80","80","€11M","€16K","Right","3 ","1 ","2 ","Medium/Medium","Normal (185+)","Yes","€15.4M","","245","Ajax","10","Eredivisie","https://cdn.sofifa.net/meta/team/629/30.png","75","GK","1","2023-01-06","2026","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","RES","12","12","15","12","36","16","14","19","20","30","15","56","52","58","77","50","60","72","42","73","17","26","21","12","62","24","61","15","13","17","79","77","80","81","81","Footwork"
"214097","2024-07-08","Benjamin Bourigeaud","Benjamin Bourigeaud","Benjamin Bourigeaud (born 14 January 1994) is a French footballer who plays as a right midfield for French club Rennes. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/214/097/24_120.png","178","70","1994-01-14","RM,CM","80","80","€20.5M","€57K","Right","3 ","3 ","2 ","High/High","Lean (170-185)","No","€39M","Engine","74","Rennes","16","Ligue 1","https://cdn.sofifa.net/meta/team/598/30.png","76","RM","14","2017-06-14","2026","","","","","","","","","83","76","66","83","78","79","80","82","79","82","72","72","72","79","73","77","76","87","72","79","74","73","77","80","81","78","67","69","59","14","7","15","11","15","Finesse Shot,Dead Ball,Incisive Pass,Pinged Pass,Long Ball Pass,Whipped Cross,Trivela,Long Shot Taker (CPU AI),Early Crosser (CPU AI),Solid Player"
"212228","2024-07-08","Ivan Toney","Ivan Toney","Ivan Toney (born 16 March 1996) is a British footballer who plays as a striker for British club Brentford, and the England national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/212/228/24_120.png","187","76","1996-03-16","ST","80","80","€23M","€70K","Right","3 ","3 ","1 ","High/High","Normal (185+)","Yes","€43.7M","","1925","Brentford","13","Premier League","https://cdn.sofifa.net/meta/team/236/30.png","77","ST","17","2020-08-31","2025","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","85","RES","16","65","85","82","77","77","73","63","70","66","79","76","81","78","78","70","83","91","76","81","73","83","52","82","78","92","83","45","50","42","16","8","8","7","8","Power Header"
"212188","2024-07-08","Timo Werner","Timo Werner","Timo Werner (born 6 March 1996) is a German footballer who plays as a left winger for British club Tottenham Hotspur, on loan from RB Leipzig. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/212/188/24_120.png","180","76","1996-03-06","LW,LM,ST","80","80","€22.5M","€63K","Right","4 ","3 ","3 ","High/Medium","Unique","Yes","","Speedster","18","Tottenham Hotspur","13","Premier League","https://cdn.sofifa.net/meta/team/6/30.png","81","RES","16","NaN-NaN-NaN","Jun 30, 2024","","","","","","","","","68","76","75","77","82","82","70","58","55","78","93","89","78","79","76","85","85","82","64","76","63","37","83","68","78","74","39","20","24","9","9","8","15","9","Rapid,Quick Step"
"211738","2024-07-08","Mark Flekken","Mark Flekken","Mark Flekken (born 13 June 1993) is a Dutch footballer who plays as a goalkeeper for British club Brentford, and the Netherlands national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/211/738/24_120.png","195","87","1993-06-13","GK","80","80","€14M","€48K","Right","4 ","1 ","1 ","Medium/Medium","Normal (185+)","Yes","€26.6M","","1925","Brentford","13","Premier League","https://cdn.sofifa.net/meta/team/236/30.png","77","GK","1","2023-07-01","2027","105035","Netherlands","78","Friendly International","https://cdn.sofifa.net/meta/team/18694/30.png","82","SUB","13","14","16","11","39","14","12","19","12","42","34","28","36","34","80","38","62","63","28","72","11","32","12","14","43","23","39","15","13","20","80","74","83","78","82","Footwork"
"210021","2024-07-08","Hany Mukhtar","Hany Mukhtar","Hany Mukhtar (born 21 March 1995) is a German footballer who plays as a center forward for American club Nashville SC. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/210/021/24_120.png","173","71","1995-03-21","CF,ST,CAM","80","80","€21.5M","€14K","Right","5 ","3 ","2 ","High/Medium","Normal (170-185)","No","€32.3M","","114162","Nashville SC","39","Major League Soccer","https://cdn.sofifa.net/meta/team/148048/30.png","69","LS","10","2020-01-01","2025","","","","","","","","","73","78","47","83","55","78","75","77","75","84","82","82","87","79","85","75","67","87","60","74","42","43","80","83","73","79","43","44","44","15","10","9","9","12","Technical,Flair,First Touch,Quick Step,Trivela"
"208670","2024-07-08","Hakim Ziyech","Hakim Ziyech","Hakim Ziyech (born 19 March 1993) is a Moroccan footballer who plays as a right midfield for Turkish club Galatasaray, on loan from Chelsea, and the Morocco national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/208/670/24_120.png","181","65","1993-03-19","RM,CAM","80","80","€20.5M","€110K","Left","2 ","5 ","3 ","High/Medium","Unique","Yes","","","325","Galatasaray","68","Süper Lig","https://cdn.sofifa.net/meta/team/34/30.png","78","RM","22","NaN-NaN-NaN","Jun 30, 2024","111111","Morocco","78","Friendly International","https://cdn.sofifa.net/meta/team/18551/30.png","78","RM","7","82","72","52","82","74","80","88","78","84","81","74","73","82","76","78","81","55","67","51","83","73","51","76","84","67","79","44","57","41","11","7","11","8","14","Power Shot,Technical,Flair,First Touch,Trivela,Long Shot Taker (CPU AI),Early Crosser (CPU AI),Injury Prone"
"208461","2024-07-08","Marten de Roon","Marten Elco de Roon","Marten de Roon (Marten Elco de Roon, born 29 March 1991) is a Dutch footballer who plays as a central defensive midfielder for Italian club Atalanta, and the Netherlands national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/208/461/24_120.png","185","76","1991-03-29","CDM,CM,CB","80","80","€14M","€51K","Right","3 ","3 ","3 ","Medium/High","Normal (185+)","Yes","€23.8M","","39","Atalanta","31","Serie A","https://cdn.sofifa.net/meta/team/708/30.png","79","RCM","15","2017-08-10","2024","105035","Netherlands","78","Friendly International","https://cdn.sofifa.net/meta/team/18694/30.png","82","RCM","15","68","63","75","76","63","71","61","54","74","75","64","73","61","78","73","77","81","86","81","77","84","83","70","70","80","83","82","84","79","14","15","7","12","12","Relentless,Solid Player"
"208421","2024-07-08","Saúl","Saúl Ñíguez Esclapez","Saúl (Saúl Ñíguez Esclapez, born 21 November 1994) is a Spanish footballer who plays as a center midfield for Spanish club Atlético Madrid. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/208/421/24_120.png","184","75","1994-11-21","CM","80","80","€21M","€61K","Left","4 ","3 ","3 ","Medium/Medium","Lean (170-185)","Yes","€44.1M","","240","Atlético Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/7980/30.png","82","LCM","8","2013-07-01","2026","","","","","","","","","69","73","80","81","76","79","73","61","80","81","67","70","72","80","67","80","82","75","74","78","75","78","77","82","68","80","76","77","76","7","13","12","10","9","Long Shot Taker (CPU AI)"
"206585","2024-07-08","Kepa","Kepa Arrizabalaga Revuelta","Kepa (Kepa Arrizabalaga Revuelta, born 3 October 1994) is a Spanish footballer who plays as a goalkeeper for Spanish club Real Madrid, on loan from Chelsea, and the Spain national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/206/585/24_120.png","188","88","1994-10-03","GK","80","82","€18M","€85K","Right","4 ","1 ","2 ","Medium/Medium","Lean (185+)","Yes","","","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","SUB","25","NaN-NaN-NaN","Jun 30, 2024","1362","Spain","78","Friendly International","https://cdn.sofifa.net/meta/team/18710/30.png","83","SUB","1","25","11","18","60","18","15","25","19","60","34","34","33","41","71","39","63","57","37","51","14","18","21","15","61","24","63","19","18","16","79","77","84","77","83","Far Throw,Footwork"
"206511","2024-07-08","Maximilian Arnold","Maximilian Arnold","Maximilian Arnold (born 27 May 1994) is a German footballer who plays as a central defensive midfielder for German club VfL Wolfsburg. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/206/511/24_120.png","184","74","1994-05-27","CDM,CM","80","80","€18M","€51K","Left","2 ","3 ","2 ","High/Medium","Normal (170-185)","Yes","€30.6M","Distance shooter","175","VfL Wolfsburg","19","Bundesliga","https://cdn.sofifa.net/meta/team/510/30.png","76","LDM","27","2011-10-10","2026","","","","","","","","","69","74","58","82","84","76","84","83","83","81","63","69","69","82","64","88","70","81","75","87","77","78","75","78","54","79","78","78","74","11","9","11","10","10","Power Shot,Dead Ball,Long Ball Pass,Trivela,Long Shot Taker (CPU AI)"
"205686","2024-07-08","Téji Savanier","Téji Tedy Savanier","Téji Savanier (Téji Tedy Savanier, born 22 December 1991) is a French footballer who plays as a central attacking midfielder for French club Montpellier. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/205/686/24_120.png","172","69","1991-12-22","CAM,CM","80","80","€17.5M","€31K","Right","5 ","4 ","2 ","Medium/Medium","Normal (170-185)","No","€35M","","70","Montpellier","16","Ligue 1","https://cdn.sofifa.net/meta/team/581/30.png","74","CAM","11","2019-07-02","2026","","","","","","","","","83","73","47","83","77","81","82","81","83","82","67","57","86","78","90","78","61","73","62","80","82","77","76","84","82","84","67","71","67","12","11","15","10","10","Finesse Shot,Dead Ball,Incisive Pass,Pinged Pass,Long Ball Pass,First Touch,Trivela,Long Shot Taker (CPU AI),Leadership"
"205632","2024-07-08","Lucas Ocampos","Lucas Ariel Ocampos","Lucas Ocampos (Lucas Ariel Ocampos, born 11 July 1994) is an Argentine footballer who plays as a left winger for Spanish club Sevilla. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/205/632/24_120.png","187","84","1994-07-11","LW,RW,ST","80","80","€21M","€38K","Right","3 ","4 ","2 ","High/High","Normal (185+)","No","€44.1M","Engine","481","Sevilla","53","La Liga","https://cdn.sofifa.net/meta/team/676/30.png","79","LW","5","2019-07-03","2024","","","","","","","","","79","80","77","80","81","83","80","65","72","82","78","80","78","80","61","83","89","88","81","78","81","70","81","77","79","81","58","57","55","11","8","15","12","7","Power Shot,Rapid,Flair,Relentless,Trivela"
"205157","2024-07-08","Ruiz de Galarreta","Iñigo Ruiz de Galarreta Etxeberria","Ruiz de Galarreta (Iñigo Ruiz de Galarreta Etxeberria, born 6 August 1993) is a Spanish footballer who plays as a center midfield for Spanish club Athletic Club. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/205/157/24_120.png","175","69","1993-08-06","CM,CDM","80","80","€20.5M","€35K","Right","3 ","3 ","1 ","Medium/High","Lean (170-185)","Yes","€43.1M","","448","Athletic Club","53","La Liga","https://cdn.sofifa.net/meta/team/13258/30.png","80","RCM","16","2023-07-01","2025","","","","","","","","","74","60","51","83","61","77","73","62","81","82","77","68","85","82","85","73","71","84","70","70","82","80","74","83","47","82","81","82","80","12","6","13","7","12","Injury Prone"
"203263","2024-07-08","Harry Maguire","Harry Maguire","Harry Maguire (born 5 March 1993) is a British footballer who plays as a center back for British club Manchester United, and the England national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/203/263/24_120.png","193","100","1993-03-05","CB","80","80","€17.5M","€105K","Right","3 ","2 ","3 ","High/Medium","Stocky (185+)","Yes","€33.3M","Strength","11","Manchester United","13","Premier League","https://cdn.sofifa.net/meta/team/14/30.png","81","SUB","5","2019-08-05","2025","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","85","LCB","6","51","48","87","79","49","68","67","46","82","73","44","47","36","78","33","82","84","68","90","52","84","82","61","69","68","81","80","80","70","14","16","9","14","9","Power Header,Long Ball Pass,Block,Aerial,Injury Prone"
"202884","2024-07-08","Leonardo Spinazzola","Leonardo Spinazzola","Leonardo Spinazzola (born 25 March 1993) is an Italian footballer who plays as a left wing back for Italian club Roma. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/202/884/24_120.png","186","75","1993-03-25","LWB,LM,LB","80","80","€18M","€63K","Right","4 ","4 ","3 ","High/Medium","Lean (185+)","Yes","€30.6M","","52","Roma","31","Serie A","https://cdn.sofifa.net/meta/team/37/30.png","80","LWB","37","2019-07-01","2024","","","","","","","","","79","60","69","76","64","80","66","45","69","80","87","89","78","79","69","71","80","69","67","68","71","78","77","76","59","75","75","79","75","11","13","12","15","14","Whipped Cross,Rapid,Quick Step,Injury Prone"
"202651","2024-07-08","Suso","Jesús Joaquín Fernández Sáez de la Torre","Suso (Jesús Joaquín Fernández Sáez de la Torre, born 19 November 1993) is a Spanish footballer who plays as a right winger for Spanish club Sevilla. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/202/651/24_120.png","177","70","1993-11-19","RW,CAM,CM","80","80","€20.5M","€38K","Left","3 ","4 ","2 ","High/Low","Normal (170-185)","Yes","€43.1M","","481","Sevilla","53","La Liga","https://cdn.sofifa.net/meta/team/676/30.png","79","RW","7","2020-07-21","2025","","","","","","","","","82","74","50","81","72","84","83","81","75","85","73","71","79","76","82","77","60","62","50","82","38","20","78","79","72","76","48","23","18","15","15","9","8","9","Finesse Shot,Incisive Pass,Whipped Cross,Technical,Long Shot Taker (CPU AI),Early Crosser (CPU AI)"
"201942","2024-07-08","Roberto Firmino","Roberto Firmino Barbosa de Oliveira","Roberto Firmino (born 2 October 1991) is a Brazilian footballer who plays as a center forward for Saudi Arabian club Al Ahli Jeddah. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/201/942/24_120.png","181","76","1991-10-02","CF,ST,CAM","80","80","€18M","€48K","Right","4 ","5 ","3 ","High/High","Unique","Yes","€30.6M","","112387","Al Ahli Jeddah","350","Pro League","https://cdn.sofifa.net/meta/team/9908/30.png","74","CAM","10","2023-07-04","2026","","","","","","","","","73","73","78","84","79","85","81","65","76","86","70","67","83","82","84","77","82","81","73","76","75","58","80","81","72","86","52","64","42","8","11","9","6","10","Incisive Pass,Technical,Flair,First Touch"
"201519","2024-07-08","Jordan Veretout","Jordan Veretout","Jordan Veretout (born 1 March 1993) is a French footballer who plays as a center midfield for French club Olympique de Marseille. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/201/519/24_120.png","177","67","1993-03-01","CM,CDM","80","80","€20M","€47K","Right","3 ","3 ","2 ","Medium/Medium","Normal (170-185)","Yes","€38M","","219","Olympique de Marseille","16","Ligue 1","https://cdn.sofifa.net/meta/team/44/30.png","77","LCM","27","2022-08-05","2025","","","","","","","","","72","71","59","82","67","77","73","72","82","81","74","76","75","80","82","83","77","83","78","77","81","76","75","79","80","80","74","81","77","9","10","11","8","9","Long Ball Pass,Press Proven,Relentless,Long Shot Taker (CPU AI)"
"201505","2024-07-08","David López","David López Silva","David López (born 9 October 1989) is a Spanish footballer who plays as a center back for Spanish club Girona. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/201/505/24_120.png","183","81","1989-10-09","CB,CDM","80","80","€10M","€31K","Right","3 ","2 ","1 ","Medium/High","Normal (170-185)","Yes","€21M","","110062","Girona","53","La Liga","https://cdn.sofifa.net/meta/team/231/30.png","79","SUB","5","2022-07-25","2026","","","","","","","","","55","53","82","81","55","65","50","45","80","76","48","43","40","78","54","75","80","58","80","62","80","82","60","75","50","71","82","82","78","9","12","7","11","15","Long Ball Pass,Jockey,Slide Tackle"
"201455","2024-07-08","Geoffrey Kondogbia","Geoffrey Edwin Kondogbia","Geoffrey Kondogbia (Geoffrey Edwin Kondogbia, born 15 February 1993) is a Central African Republic footballer who plays as a center midfield for French club Olympique de Marseille. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/201/455/24_120.png","188","76","1993-02-15","CM,CDM","80","80","€20M","€47K","Left","3 ","3 ","2 ","Medium/High","Lean (185+)","Yes","€38M","Strength","219","Olympique de Marseille","16","Ligue 1","https://cdn.sofifa.net/meta/team/44/30.png","77","CDM","19","2023-07-01","2027","","","","","","","","","64","67","76","82","61","74","64","66","80","80","67","70","72","79","58","86","87","86","91","80","85","82","77","79","53","81","81","81","80","15","10","10","8","10","Power Shot,Jockey,Intercept,Anticipate,Bruiser,Aerial"
"201389","2024-07-08","Cristiano Biraghi","Cristiano Biraghi","Cristiano Biraghi (born 1 September 1992) is an Italian footballer who plays as a left back for Italian club Fiorentina, and the Italy national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/201/389/24_120.png","185","78","1992-09-01","LB","80","80","€18M","€56K","Left","3 ","3 ","2 ","High/Medium","Normal (185+)","Yes","€30.6M","","110374","Fiorentina","31","Serie A","https://cdn.sofifa.net/meta/team/109/30.png","78","LB","3","2018-07-01","2025","1343","Italy","78","Friendly International","https://cdn.sofifa.net/meta/team/18658/30.png","82","SUB","4","85","58","70","77","54","76","82","88","75","78","76","76","72","79","75","82","79","83","71","80","76","77","75","72","76","82","79","76","74","12","6","14","10","7","Dead Ball,Whipped Cross,Early Crosser (CPU AI),Leadership"
"200155","2024-07-08","Hans Vanaken","Hans Vanaken","Hans Vanaken (born 24 August 1992) is a Belgian footballer who plays as a central attacking midfielder for Belgian club Club Brugge. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/200/155/24_120.png","195","77","1992-08-24","CAM,CM","80","80","€20.5M","€30K","Right","5 ","4 ","3 ","High/Medium","Lean (185+)","No","€30.8M","Aerial threat","231","Club Brugge","4","Pro League","https://cdn.sofifa.net/meta/team/340/30.png","74","LCM","20","2015-07-01","2027","","","","","","","","","77","81","84","85","79","79","78","75","82","84","36","53","58","82","40","76","75","90","76","75","57","61","83","89","79","86","58","55","50","13","6","9","15","11","Power Header,Incisive Pass,Long Ball Pass,Aerial,Solid Player,Team Player,Leadership"
"199833","2024-07-08","Lars Unnerstall","Lars Unnerstall","Lars Unnerstall (born 20 July 1990) is a German footballer who plays as a goalkeeper for Dutch club FC Twente. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/199/833/24_120.png","198","103","1990-07-20","GK","80","80","€10.5M","€13K","Right","1 ","1 ","1 ","Medium/Medium","Stocky (185+)","Yes","€15.8M","","1908","FC Twente","10","Eredivisie","https://cdn.sofifa.net/meta/team/593/30.png","73","GK","1","2021-07-01","2027","","","","","","","","","10","13","10","26","15","16","13","11","24","19","30","34","20","75","20","50","60","35","82","12","36","21","13","42","16","58","11","17","15","80","80","66","80","83","Footwork,Rush Out,Team Player,Leadership"
"199576","2024-07-08","Oriol Romeu","Oriol Romeu Vidal","Oriol Romeu (born 24 September 1991) is a Spanish footballer who plays as a central defensive midfielder for Spanish club FC Barcelona. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/199/576/24_120.png","183","83","1991-09-24","CDM,CM","80","80","€15M","€125K","Right","3 ","2 ","2 ","Low/High","Stocky (170-185)","Yes","€30.8M","","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","CDM","18","2023-07-19","2026","","","","","","","","","46","45","73","80","52","65","57","53","75","75","50","38","53","76","56","78","77","75","83","50","87","81","64","74","54","75","79","80","79","12","14","10","11","16","Intercept,Bruiser"
"199564","2024-07-08","Sergi Roberto","Sergio Roberto Carnicer","Sergi Roberto (born 7 February 1992) is a Spanish footballer who plays as a right back for Spanish club FC Barcelona. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/199/564/24_120.png","178","68","1992-02-07","RB,CM","80","80","€15.5M","€125K","Right","3 ","3 ","3 ","Medium/Medium","Lean (170-185)","Yes","€31.8M","","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","SUB","20","2013-07-01","2024","","","","","","","","","81","63","70","81","50","78","78","60","78","80","70","77","69","77","73","65","74","87","69","66","67","76","69","81","57","76","74","76","74","14","16","11","15","10",""
"199482","2024-07-08","Anthony Lopes","Anthony Lopes","Anthony Lopes (born 1 October 1990) is a Portuguese footballer who plays as a goalkeeper for French club Olympique Lyonnais. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/199/482/24_120.png","184","81","1990-10-01","GK","80","80","€10.5M","€32K","Left","2 ","1 ","3 ","Medium/Medium","Normal (170-185)","Yes","€20M","","66","Olympique Lyonnais","16","Ligue 1","https://cdn.sofifa.net/meta/team/79/30.png","76","GK","1","2011-07-01","2025","","","","","","","","","19","18","16","32","13","15","15","14","31","21","63","64","67","78","62","52","76","36","73","18","45","25","9","48","16","65","13","15","13","82","76","69","77","85","Cross Claimer,Rush Out,Team Player"
"198219","2024-07-08","Lorenzo Insigne","Lorenzo Insigne","Lorenzo Insigne (born 4 June 1991) is an Italian footballer who plays as a left winger for Canadian club Toronto. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/198/219/24_120.png","163","59","1991-06-04","LW,CF,LM","80","80","€16.5M","€13K","Right","4 ","4 ","4 ","High/Medium","Unique","Yes","€23.9M","","111651","Toronto","39","Major League Soccer","https://cdn.sofifa.net/meta/team/111/30.png","68","LF","24","2022-07-07","2026","","","","","","","","","75","77","59","79","76","84","89","84","83","85","83","76","84","73","90","79","61","67","34","80","34","30","79","79","77","81","52","20","22","8","4","14","9","10","Finesse Shot,Technical,Flair,Quick Step,Trivela,Long Shot Taker (CPU AI),Injury Prone"
"198164","2024-07-08","Jonathan Viera","Jonathan Viera Ramos","Jonathan Viera (born 1 October 1989) is a Spanish footballer who plays as a central attacking midfielder for Spanish club Almería. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/198/164/24_120.png","171","67","1989-10-01","CAM,CM,LM","80","80","€13M","€33K","Right","4 ","4 ","2 ","High/Medium","Lean (170-185)","Yes","€27.3M","","1861","Almería","53","La Liga","https://cdn.sofifa.net/meta/team/618/30.png","75","CAM","8","2024-02-06","2025","","","","","","","","","73","75","65","80","65","80","77","73","78","79","82","76","87","74","76","70","78","81","68","74","63","66","80","85","75","77","63","63","55","16","16","9","14","9","Dead Ball,Incisive Pass,Long Ball Pass,Tiki Taka,Technical,Flair,First Touch,Team Player"
"197061","2024-07-08","Joel Matip","Joël Andre Job Matip","Joel Matip (Joël Andre Job Matip, born 8 August 1991) is a Cameroonian footballer who plays as a center back for British club Liverpool. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/197/061/24_120.png","194","90","1991-08-08","CB","80","80","€14.5M","€100K","Right","2 ","2 ","2 ","Medium/Medium","Lean (185+)","Yes","€26.8M","Aerial threat","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","83","RES","32","2016-07-01","2024","","","","","","","","","54","36","83","76","50","73","63","23","72","73","52","69","53","81","42","66","81","67","80","48","82","81","48","72","42","79","81","82","80","11","15","10","7","10","Jockey,Block,Injury Prone"
"193198","2024-07-08","Nemanja Gudelj","Nemanja Gudelj","Nemanja Gudelj (born 16 November 1991) is a Serbian footballer who plays as a center back for Spanish club Sevilla. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/193/198/24_120.png","187","79","1991-11-16","CB,CDM","80","80","€14.5M","€31K","Right","2 ","3 ","2 ","Medium/Medium","Normal (185+)","Yes","€30.5M","Distance shooter","481","Sevilla","53","La Liga","https://cdn.sofifa.net/meta/team/676/30.png","79","SUB","6","2019-07-23","2026","","","","","","","","","74","62","77","83","69","66","82","79","78","79","52","57","61","79","50","89","82","80","88","85","83","80","65","74","74","80","79","80","79","8","11","8","14","12","Power Shot,Long Shot Taker (CPU AI)"
"193105","2024-07-08","Alphonse Areola","Alphonse Areola","Alphonse Areola (born 27 February 1993) is a French footballer who plays as a goalkeeper for British club West Ham United, and the France national team. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/193/105/24_120.png","195","94","1993-02-27","GK","80","80","€14M","€57K","Right","3 ","1 ","2 ","Medium/Medium","Unique","Yes","€26.6M","","19","West Ham United","13","Premier League","https://cdn.sofifa.net/meta/team/1/30.png","79","GK","23","2022-07-01","2027","1335","France","78","Friendly International","https://cdn.sofifa.net/meta/team/18647/30.png","84","SUB","23","20","19","14","48","16","15","16","16","55","22","56","54","58","71","58","56","76","38","79","14","26","23","17","59","25","64","13","18","12","82","77","74","79","83","Cross Claimer"
"191202","2024-07-08","Nemanja Matić","Nemanja Matić","Nemanja Matić (born 1 August 1988) is a Serbian footballer who plays as a central defensive midfielder for French club Olympique Lyonnais. In the game FC 24, his overall rating is 80.","https://cdn.sofifa.net/players/191/202/24_120.png","194","85","1988-08-01","CDM,CM","80","80","€7M","€40K","Left","3 ","3 ","3 ","Low/Medium","Lean (185+)","Yes","€13.3M","","66","Olympique Lyonnais","16","Ligue 1","https://cdn.sofifa.net/meta/team/79/30.png","76","CDM","31","2024-01-27","2026","","","","","","","","","68","59","70","83","71","78","70","63","82","84","32","36","47","81","49","84","68","74","82","67","77","77","61","72","64","88","82","78","71","7","15","12","14","9","Long Ball Pass,Bruiser,Press Proven"
